Id,SalePrice
2734,142966.44469515042
2735,123675.11995669558
2736,146611.8171122839
2737,113466.9081856613
2738,148858.31533223693
2739,146972.21588378728
2740,134852.5096245628
2741,133036.50661664698
2742,148372.1974195061
2743,132832.10268741343
2744,136872.88629716903
2745,132447.46077894547
2746,115494.24022105572
2747,157150.42579771002
2748,122872.03228373101
2749,117055.22520244478
2750,118711.56350563731
2751,110238.86648412368
2752,199728.83775845962
2753,133477.87050951313
2754,184367.05391800986
2755,141405.69801827703
2756,76485.88614949331
2757,76262.62205424055
2758,77187.07809881974
2759,138927.50620119445
2760,114739.21206367371
2761,141455.6692966431
2762,143955.08572763542
2763,174505.05214462278
2764,175148.74719966418
2765,248285.71786614845
2766,122060.10155345933
2767,92084.3895086318
2768,143736.64589331546
2769,125330.71730409653
2770,152713.94760904368
2771,113920.2255106754
2772,120454.32907450985
2773,135595.09429115977
2774,143077.67230396692
2775,114794.37338600305
2776,123680.69337842095
2777,139357.69597816252
2778,134108.42654948522
2779,118233.96338755672
2780,118092.43318513354
2781,98965.79758829875
2782,97214.6180388035
2783,87915.3995619439
2784,114828.6727692415
2785,126629.73723681766
2786,68580.19632853258
2787,134204.85830905
2788,77087.37358914508
2789,182614.70987475142
2790,111792.4630979814
2791,116081.15073967705
2792,81455.8846981452
2793,155534.01176967783
2794,89357.53072615397
2795,119001.0645550539
2796,98010.51565424369
2797,224204.88148455
2798,107659.28269644549
2799,110928.83419543398
2800,96006.64071637853
2801,118692.5469039656
2802,132823.1881790277
2803,185688.53116917232
2804,142725.0900173508
2805,109514.91913518994
2806,104237.91162502953
2807,179494.0278048936
2808,124320.28912657368
2809,131915.73371946815
2810,123657.17956992466
2811,142500.7383479421
2812,143956.08133368575
2813,176237.25915837692
2814,175141.77038091817
2815,99569.68388205905
2816,204093.70164376425
2817,119848.26519611332
2818,115507.69220607939
2819,204497.35417036715
2820,116715.76457049516
2821,117008.9080727453
2822,168069.15635473668
2823,306668.7064248873
2824,144980.6974407017
2825,136387.2217784866
2826,118752.69366826526
2827,160166.45570586206
2828,253530.09402889546
2829,174567.9276193451
2830,237917.83604957076
2831,188768.88307825036
2832,210601.07008472757
2833,241781.7853401323
2834,232459.47767875262
2835,217275.46345057277
2836,215924.8831143126
2837,156631.86903353868
2838,139798.04723714426
2839,179465.74147011957
2840,198419.17312895705
2841,222791.1531725058
2842,225118.53837481322
2843,161813.28526695375
2844,156544.39971144364
2845,118115.08513925697
2846,226237.73945258916
2847,198965.1602956463
2848,220703.51291295898
2849,238056.6468673081
2850,293682.36902673147
2851,244523.03848426923
2852,237089.2402903882
2853,239125.21100646048
2854,147436.82330280117
2855,199604.50144114345
2856,227554.66324603048
2857,217049.78150734803
2858,197327.3335800281
2859,102557.58524481712
2860,141028.28430427564
2861,130176.5317608412
2862,224088.01456863413
2863,150302.02742478045
2864,274903.6649824201
2865,160489.41030830005
2866,223734.22085509697
2867,98951.57027439286
2868,127093.69984056629
2869,116952.0259485517
2870,122176.64645424673
2871,106292.70470381522
2872,61467.81267296465
2873,96927.11446949773
2874,132515.09826175563
2875,141755.02095512828
2876,155824.35007812007
2877,137357.60899370734
2878,160421.26028691683
2879,129091.48372115211
2880,122295.31550542885
2881,139274.14390721938
2882,141377.41422192438
2883,168357.30406286375
2884,166577.2813156318
2885,157520.2967480021
2886,180322.6091798308
2887,110164.47343664867
2888,129845.06140714223
2889,83096.87908621808
2890,82209.2932393714
2891,164140.68623824514
2892,81197.99749654459
2893,131632.2622722022
2894,78549.63148362229
2895,258051.88300023568
2896,245628.06844695486
2897,176933.6123596757
2898,178692.86721478438
2899,230275.5594023971
2900,151040.77265979882
2901,165421.5265881143
2902,176762.91806532803
2903,274844.9835127616
2904,295635.903357061
2905,89116.44973851189
2906,193837.5341642289
2907,140072.60018458948
2908,116822.90492230614
2909,154068.78618351812
2910,96368.83221166968
2911,113915.53941175886
2912,138744.0822511639
2913,113094.65083739792
2914,113094.65083739792
2915,113094.65083739792
2916,113094.65083739792
2917,128120.89529853912
2918,131722.97418449054
2919,237813.60342155554
